productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,mushroomTypes,variantCount,tags,url
everydaydose.com_7449645318209,Everyday Dose,everydaydose.com,30-Serving Mushroom Coffee+ 5 FREE Mushroom Coffee Travel Packs,C+ 30 Serving Bag,80.0,80.0,Coffee,"Lion's Mane, Chaga",1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-mushroom-coffee-5-free-to-go-sachets
everydaydose.com_7448692097089,Everyday Dose,everydaydose.com,30 Servings of Mushroom Coffee + FREE Starter Kit (Deal Ending Soon),C+ 30 Serving Starter Kit,45.0,149.0,Coffee,Other,1,"10packupselloffer, YGroup_TheDoseKit",https://everydaydose.com/products/30-servings-of-mushroom-coffee-free-starter-kit-deal-ending-soon
everydaydose.com_7442594398273,Everyday Dose,everydaydose.com,10-Pack of Mushroom Matcha+,Matcha 10 Pack,19.0,20.0,Powder,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/10-pack-of-mushroom-matcha
everydaydose.com_7442593120321,Everyday Dose,everydaydose.com,10-Pack of Mushroom Coffee+,C+ 10 Pack,18.0,20.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/10-pack-v2
everydaydose.com_7440728850497,Everyday Dose,everydaydose.com,90 Servings of Coffee + FREE Starter Kit,C+ 90 Serving Starter Kit,135.0,135.0,Coffee,Other,1,"collection-v2, V2, YGroup_TheDoseKit",https://everydaydose.com/products/90-servings-of-mushroom-coffee-free-starter-kit
everydaydose.com_7440720887873,Everyday Dose,everydaydose.com,60 Servings of Coffee + FREE Starter Kit,C+ 60 Serving Starter Kit,90.0,,Coffee,Other,1,"collection-v2, V2, YGroup_TheDoseKit",https://everydaydose.com/products/starter-kit-60-servings-v2-1
everydaydose.com_7440701816897,Everyday Dose,everydaydose.com,30 Servings of Coffee + FREE Starter Kit,C+ 30 Serving Starter Kit,45.0,60.0,Coffee,Other,1,"collection-v2, V2, YGroup_TheDoseKit",https://everydaydose.com/products/30-servings-of-mushroom-coffee-free-starter-kit-v2
everydaydose.com_7440700735553,Everyday Dose,everydaydose.com,30-Serving Coffee+,C+ 30 Serving Bag,39.99,45.0,Coffee,"Lion's Mane, Chaga",1,"collection-v2, V2, YGroup_TheDoseKit",https://everydaydose.com/products/30-serving-mushroom-coffee-2
everydaydose.com_7411521781825,Everyday Dose,everydaydose.com,30 Servings of Mushroom Coffee + FREE Starter Kit + FREE Personalized Health Report,C+ 30 Serving Starter Kit,50.0,50.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-servings-of-mushroom-coffee-free-starter-kit-focus-week-special
everydaydose.com_7404600328257,Everyday Dose,everydaydose.com,30 Serving of Mushroom Coffee + FREE Starter Kit + 1 Week of FREE Mushroom Coffee,C+ 30 Serving Starter Kit,27.0,60.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit-1-week-of-free-mushroom-coffee
everydaydose.com_7031868293185,Everyday Dose,everydaydose.com,30 Serving of Mushroom Coffee + FREE Starter Kit (Gift Special),C+ 30 Serving Starter Kit,45.0,60.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit-gift-special
everydaydose.com_7364245651521,Everyday Dose,everydaydose.com,30 Servings of Mushroom Coffee + FREE Starter Kit,C+ 30 Serving Starter Kit,35.71,36.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit-v3
everydaydose.com_7348515471425,Everyday Dose,everydaydose.com,The VIP Mystery Box,,27.0,179.0,Other,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/the-vip-mystery-box
everydaydose.com_7335111491649,Everyday Dose,everydaydose.com,30-Serving Mushroom Coffee + (One Time Deal),C+ 30 Serving Bag,60.0,,Coffee,"Lion's Mane, Chaga",1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-mushroom-coffee-one-time-copy
everydaydose.com_7333389631553,Everyday Dose,everydaydose.com,10-Pack of Mushroom Coffee + 2-Pack of Mushroom Matcha,C+ 10 Pack,15.0,68.0,Coffee,Other,1,,https://everydaydose.com/products/sample-pack-of-mushroom-coffee-mushroom-matcha-sample
everydaydose.com_7305953443905,Everyday Dose,everydaydose.com,30 Servings of Mushroom Coffee + Starter Kit + 5 Free sachets,C+ 30 Serving Starter Kit,45.0,70.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit-5-free-to-go-sachets-father-s-day-special
everydaydose.com_7061003763777,Everyday Dose,everydaydose.com,30 Serving of Mushroom Coffee + FREE Starter Kit (Affiliate),C+ 30 Serving Starter Kit,60.0,36.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-servings-of-mushroom-coffee-free-starter-kit-krik-affiliate
everydaydose.com_7060991180865,Everyday Dose,everydaydose.com,30 Serving of Mushroom Coffee + FREE Starter Kit (Prepaid),C+ 30 Serving Starter Kit,60.0,36.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit
everydaydose.com_6926844264513,Everyday Dose,everydaydose.com,Mushroom Matcha Sample,,2.0,,Powder,Other,1,"YBlocklist, YGroup_TheDoseKit",https://everydaydose.com/products/matcha-sachet
everydaydose.com_6979655499841,Everyday Dose,everydaydose.com,Mushroom Glass,,15.0,20.0,Other,Other,1,,https://everydaydose.com/products/untitled-sep10_22-01
everydaydose.com_6980900454465,Everyday Dose,everydaydose.com,Mushroom Coffee+ With Servings FREE Starter Kit,,0.0,0.0,Coffee,Other,1,,https://everydaydose.com/products/mushroom-coffee
everydaydose.com_7029438677057,Everyday Dose,everydaydose.com,30-Serving Mushroom Matcha +,Matcha 30 Serving Bag,50.0,49.99,Powder,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/copy-of-30-serving-mushroom-matcha
everydaydose.com_6960095395905,Everyday Dose,everydaydose.com,30 Servings of Mushroom Matcha + FREE Starter Kit,C+ 30 Serving Starter Kit,50.0,50.0,Powder,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/matcha-starter-kit
everydaydose.com_6960130490433,Everyday Dose,everydaydose.com,30 Servings Mushroom Matcha + FREE Starter Kit + 5 FREE to-Go Sachets,C+ 30 Serving Starter Kit,40.0,,Powder,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-servings-mushroom-matcha-free-starter-kit-5-free-to-go-sachets
everydaydose.com_6963601211457,Everyday Dose,everydaydose.com,30 Servings Mushroom Coffee + FREE Starter Kit + 5 FREE to-Go Sachets (SMS Exclusive),C+ 30 Serving Starter Kit,30.0,30.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/copy-of-30-servings-mushroom-coffee-free-starter-kit-5-free-to-go-sachets-memorial-day
everydaydose.com_6960205168705,Everyday Dose,everydaydose.com,30-Servings Mushroom Matcha +,Matcha 30 Serving Bag,50.0,,Powder,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-servings-mushroom-matcha
everydaydose.com_6960129310785,Everyday Dose,everydaydose.com,30 Servings of Mushroom Matcha + FREE Starter Kit (One Time Purchase),C+ 30 Serving Starter Kit,40.0,,Powder,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-servings-of-mushroom-matcha-free-starter-kit-one-time-purchase
everydaydose.com_6960129146945,Everyday Dose,everydaydose.com,30 Servings of Mushroom Coffee + FREE Starter Kit (One Time Purchase),C+ 30 Serving Starter Kit,45.0,,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-servings-of-mushroom-coffee-free-starter-kit-1
everydaydose.com_6959233892417,Everyday Dose,everydaydose.com,60-Servings Mushroom Coffee +,C+ 60 Servings,80.0,80.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/60-servings-mushroom-coffee
everydaydose.com_6959232548929,Everyday Dose,everydaydose.com,30-Servings Mushroom Coffee +,C+ 30 Serving Bag,45.0,,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-servings-mushroom-coffee
everydaydose.com_6953943269441,Everyday Dose,everydaydose.com,30 Servings of Mushroom Coffee + FREE Starter Kit,C+ 30 Serving Starter Kit,45.0,45.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-mushroom-coffee
everydaydose.com_6953944514625,Everyday Dose,everydaydose.com,30 Servings Coffee+,C+ 30 Serving Bag,45.0,,Coffee,"Lion's Mane, Chaga",1,YGroup_TheDoseKit,https://everydaydose.com/products/30-serving-mushroom-coffee-1
everydaydose.com_6951898480705,Everyday Dose,everydaydose.com,Starter Kit 60 Servings,,80.0,80.0,Other,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/everyday-dose-starter-kit-60-servings-free-fancy-frother
everydaydose.com_6934446833729,Everyday Dose,everydaydose.com,90 Servings Mushroom Matcha +,Matcha 90 Servings,150.0,150.0,Powder,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/3-pack-90-servings-mushroom-matcha
everydaydose.com_6933962555457,Everyday Dose,everydaydose.com,Coffee and Matcha Bundle,Bundle Offer,86.0,80.0,Coffee,Other,1,YGroup_TheDoseKit,https://everydaydose.com/products/coffee-and-matcha-bundle
everydaydose.com_6925675233345,Everyday Dose,everydaydose.com,180-Servings Mushroom Coffee +,,215.0,215.0,Coffee,Other,1,"NoDISCOUNT, YBlocklist, YCRF_everydaydose, YGroup_TheDoseKit",https://everydaydose.com/products/6-pack
alicemushrooms.com_8453745541257,Alice Mushrooms,alicemushrooms.com,Nightcap Functional Mushroom Chocolates,,59.0,118.0,Capsule,Other,3,"gorgias_do_not_recommend, hidden",https://alicemushrooms.com/products/nightcap-abtest
alicemushrooms.com_8318637637769,Alice Mushrooms,alicemushrooms.com,"Discovery Set - Zen-X, Brainstorm, Nightcap, Party Trick, and Happy Ending Functional Mushroom Chocolates",Vitamins & Supplements,119.0,145.0,Capsule,Other,1,"consumables, Cortina, gorgias_do_not_recommend, new discovery, visible",https://alicemushrooms.com/products/discovery-set
alicemushrooms.com_8360824537225,Alice Mushrooms,alicemushrooms.com,Limited Edition Alice Socks,Socks,35.0,,Other,Other,1,"exclude_rebuy, gorgias_do_not_recommend, hidden, subgift, tiered-progress-bar",https://alicemushrooms.com/products/blue-socks
alicemushrooms.com_7928621793417,Alice Mushrooms,alicemushrooms.com,The Essentials,Hidden,78.0,,Other,Other,1,"gorgias_do_not_recommend, visible",https://alicemushrooms.com/products/the-essentials-functional-mushroom-chocolates
alicemushrooms.com_7094136668297,Alice Mushrooms,alicemushrooms.com,Alice's Mushroom Hat,Hidden,35.0,45.0,Other,Other,1,"exclude_rebuy, gorgias_do_not_recommend, merch",https://alicemushrooms.com/products/mushroom-hat
alicemushrooms.com_7214890647689,Alice Mushrooms,alicemushrooms.com,Alice Mini Mushroom Tote,Hidden,20.0,,Other,Other,1,"gorgias_do_not_recommend, subgift",https://alicemushrooms.com/products/alice-tote
alicemushrooms.com_8057092341897,Alice Mushrooms,alicemushrooms.com,Cordyceps Dad Hat,Hats,35.0,,Other,Cordyceps,1,"gorgias_do_not_recommend, merch",https://alicemushrooms.com/products/cordyceps-dad-hat
alicemushrooms.com_7329835581577,Alice Mushrooms,alicemushrooms.com,crew socks,Socks,35.0,,Other,Other,1,"exclude_rebuy, gorgias_do_not_recommend, merch, tiered-progress-bar",https://alicemushrooms.com/products/alice-crew-socks
alicemushrooms.com_7381091909769,Alice Mushrooms,alicemushrooms.com,Happy Ending Functional Mushroom Chocolates,Vitamins & Supplements,29.0,0.0,Other,Other,3,"consumables, Cortina, gorgias_do_not_recommend",https://alicemushrooms.com/products/happy-ending
alicemushrooms.com_7179666620553,Alice Mushrooms,alicemushrooms.com,alice dad hat,Hats,35.0,,Other,Other,1,"exclude_rebuy, gorgias_do_not_recommend, hidden, subgift",https://alicemushrooms.com/products/dad-hat
alicemushrooms.com_7035604009097,Alice Mushrooms,alicemushrooms.com,Brainstorm Functional Mushroom Chocolates,Vitamins & Supplements,29.0,118.0,Other,Other,3,"consumables, Cortina, gorgias_do_not_recommend",https://alicemushrooms.com/products/brainstorm
alicemushrooms.com_7035605778569,Alice Mushrooms,alicemushrooms.com,Nightcap Functional Mushroom Chocolates,Vitamins & Supplements,29.0,118.0,Capsule,Other,3,"consumables, Cortina, gorgias_do_not_recommend",https://alicemushrooms.com/products/nightcap
alicemushrooms.com_7035607613577,Alice Mushrooms,alicemushrooms.com,Everyday Duo - Brainstorm and Nightcap Functional Mushroom Chocolates,Vitamins & Supplements,59.0,118.0,Capsule,Other,2,"consumables, Cortina, gorgias_do_not_recommend, visible",https://alicemushrooms.com/products/the-duo
lifecykel.com_8815944138812,Life Cykel,lifecykel.com,HER Support Pack,extract bundles,94.37,104.85,Other,"Reishi, Turkey Tail, Shiitake",2,"cross sell, extract packs, Mushroom Mayhem, OKENDO_beautypack, upsellCan, value",https://lifecykel.com/products/her-support-pack
lifecykel.com_8714895589436,Life Cykel,lifecykel.com,Cordyceps Mushroom Extract 30ml,Extract,19.95,19.95,Other,Cordyceps,1,,https://lifecykel.com/products/cordyceps-mushroom-liquid-extract-30ml
lifecykel.com_8714895458364,Life Cykel,lifecykel.com,Lion's Mane Mushroom Extract 30ml,Extract,19.95,19.95,Other,Lion's Mane,1,,https://lifecykel.com/products/lions-mane-mushroom-liquid-extract-30ml
lifecykel.com_8714895622204,Life Cykel,lifecykel.com,Reishi Mushroom Extract 30ml,Extract,19.95,19.95,Other,Reishi,1,,https://lifecykel.com/products/reishi-mushroom-liquid-extract-30ml
lifecykel.com_8669670867004,Life Cykel,lifecykel.com,"Daily Essentials Pack - Lion's Mane, Cordyceps & Reishi",,89.13,104.85,Other,"Lion's Mane, Reishi, Cordyceps",2,exclude_rebuy,https://lifecykel.com/products/daily-essentials-pack
lifecykel.com_8021760442428,Life Cykel,lifecykel.com,Chaga Biohacker Set™,Biohacker Set,163.0,191.75,Other,Blend,4,"biohacker set, extract packs, value",https://lifecykel.com/products/chaga-biohacker-set
lifecykel.com_4423274987580,Life Cykel,lifecykel.com,Immunity Pack,,66.4,69.9,Other,"Reishi, Turkey Tail",2,"cross sell, extract packs, Mushroom Mayhem, OKENDO_immunitypack, upsellCan, value",https://lifecykel.com/products/immunity-pack-turkey-tail-and-reishi
lifecykel.com_4557472399420,Life Cykel,lifecykel.com,Astrofuel Pack,,85.55,86.9,Other,"Chaga, Cordyceps",2,"cross sell, extract packs, Mushroom Mayhem, OKENDO_astrofuel, upsellCan, value",https://lifecykel.com/products/astrofuel-pack
lifecykel.com_7918770356284,Life Cykel,lifecykel.com,Elite Professional Athlete's Pack,extract bundles,177.17,196.85,Other,"Lion's Mane, Reishi, Cordyceps",2,"Cordyceps, cross sell, extract packs, Lion's Mane, Reishi, Shilajit, upsellCan, value",https://lifecykel.com/products/elite-professional-athletes-pack
lifecykel.com_6683994652732,Life Cykel,lifecykel.com,The Pride Pack - 5 x Lion's Mane,,139.8,174.75,Other,Lion's Mane,2,"cross sell, extract packs, Mushroom Mayhem, OKENDO_pridepack, specials, upsellCan, value",https://lifecykel.com/products/the-pride-pack
lifecykel.com_4423352418364,Life Cykel,lifecykel.com,AM Pack,,89.13,104.85,Other,"Cordyceps, Turkey Tail, Shiitake",2,"cross sell, extract packs, Mushroom Mayhem, OKENDO_ampack, upsellCan, value",https://lifecykel.com/products/am-pack-cordyceps-turkey-tail-shiitake
lifecykel.com_4645431640124,Life Cykel,lifecykel.com,Professional Athlete's Pack,,89.13,104.85,Other,"Lion's Mane, Reishi, Cordyceps",2,"cross sell, extract packs, Mushroom Mayhem, OKENDO_profathletespack, upsellCan, value",https://lifecykel.com/products/professional-athletes-pack
lifecykel.com_1662060363845,Life Cykel,lifecykel.com,Cordyceps Mushroom Extract,Extract,34.95,34.95,Other,Cordyceps,2,"cross sell, mushroom extracts, OKENDO_cordyceps, upsellCan",https://lifecykel.com/products/cordyceps-mushroom-liquid-extract
lifecykel.com_4557575553084,Life Cykel,lifecykel.com,This Is It Pack,,109.7,121.85,Other,"Lion's Mane, Chaga, Cordyceps",2,"cross sell, extract packs, Mushroom Mayhem, OKENDO_thisisitpack, upsellCan, value",https://lifecykel.com/products/this-is-it-pack-chaga-cordyceps-and-lions-mane
